SortIt,ImageNo,ImageName,folder,Site,SiteNo,Side,SideNo,Date,Time,LFC,LFCC,DF,Pelicans,Grebes,Cormorant,Percent.Obstructed,Exposure,Image.Clarity,Water.Clarity,Month,Day,Year,Time,Date.Time,Discharge.cms,Velocity.m.s,Argo.Depth.m,Logger.Depth.m,Logger.Temp.C,DucksUnlimited.Temp,Camera.Height.cm,width.m,height.m,Area.m.sq,Correction.factor,LFCCR
2843,4217,IMG_3640,100RECNX,Waterhen,1,Lake,1,22/06/2014,8:45:00,36,42.34,0,7,0,0,17.6,2,1,1,22,6,2014,8:45:00,22/06/2014 8:45,-4.851,-0.158,3.037,1.137,18.339,19.4,3.00755785,2.325834712,1.744383553,4.057147819,1.0836,46
2844,4218,IMG_3641,100RECNX,Waterhen,1,Lake,1,22/06/2014,9:00:00,9,11.48,0,10,0,0,27.5,2,2,1,22,6,2014,9:00:00,22/06/2014 9:00,-5.57,-0.12,3.041,1.137,18.399,19.4,3.00371005,2.322859093,1.742151829,4.046773217,1.0863,12
2845,4219,IMG_3642,100RECNX,Waterhen,1,Lake,1,22/06/2014,9:15:00,58,63.51,0,3,0,0,9.5,2,1,1,22,6,2014,9:15:00,22/06/2014 9:15,-5.463,-0.088,3.041,1.139,18.458,19.4,3.00371005,2.322859093,1.742151829,4.046773217,1.0863,69
2846,4220,IMG_3643,100RECNX,Waterhen,1,Lake,1,22/06/2014,9:30:00,57,68,0,6,0,0,19.3,2,1,1,22,6,2014,9:30:00,22/06/2014 9:30,-4.778,-0.064,3.042,1.142,18.522,19.4,3.0027481,2.322115188,1.741593898,4.044181642,1.087,74
2847,4221,IMG_3644,100RECNX,Waterhen,1,Lake,1,22/06/2014,9:45:00,67,67,0,0,0,0,0,2,1,1,22,6,2014,9:45:00,22/06/2014 9:45,-3.451,-0.067,3.042,1.147,18.583,19.5,3.0027481,2.322115188,1.741593898,4.044181642,1.087,73
2848,4222,IMG_3645,100RECNX,Waterhen,1,Lake,1,22/06/2014,10:00:00,64,64,0,0,0,0,0,2,1,1,22,6,2014,10:00:00,22/06/2014 10:00,-2.179,-0.079,3.041,1.151,18.667,19.5,3.00371005,2.322859093,1.742151829,4.046773217,1.0863,70
2849,4223,IMG_3646,100RECNX,Waterhen,1,Lake,1,22/06/2014,10:15:00,8,8,0,0,0,0,0,2,1,2,22,6,2014,10:15:00,22/06/2014 10:15,-0.385,-0.077,3.044,1.154,18.744,19.6,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,9
2850,4224,IMG_3647,100RECNX,Waterhen,1,Lake,1,22/06/2014,10:30:00,0,0,0,0,0,0,0,2,1,2,22,6,2014,10:30:00,22/06/2014 10:30,1.412,-0.065,3.046,1.154,18.815,19.6,2.9989003,2.319139569,1.739362174,4.033823643,1.0898,0
2851,4225,IMG_3648,100RECNX,Waterhen,1,Lake,1,22/06/2014,10:45:00,0,0,0,0,0,0,0,2,1,2,22,6,2014,10:45:00,22/06/2014 10:45,2.945,-0.042,3.048,1.153,18.895,19.7,2.9969764,2.317651759,1.738246312,4.028649623,1.0912,0
2852,4226,IMG_3649,100RECNX,Waterhen,1,Lake,1,22/06/2014,11:00:00,5,5,0,0,0,0,0,2,1,2,22,6,2014,11:00:00,22/06/2014 11:00,3.323,-0.02,3.048,1.152,18.939,19.8,2.9969764,2.317651759,1.738246312,4.028649623,1.0912,5
2853,4227,IMG_3650,100RECNX,Waterhen,1,Lake,1,22/06/2014,11:15:00,5,5,0,0,0,0,0,2,1,2,22,6,2014,11:15:00,22/06/2014 11:15,2.917,0.011,3.051,1.151,18.999,19.9,2.99409055,2.315420045,1.736572519,4.02089482,1.0933,5
2854,4228,IMG_3651,100RECNX,Waterhen,1,Lake,1,22/06/2014,11:30:00,0,0,0,0,0,0,0,2,1,2,22,6,2014,11:30:00,22/06/2014 11:30,2.109,0.042,3.05,1.152,19.059,20,2.9950525,2.31616395,1.73713045,4.023478924,1.0926,0
2855,4229,IMG_3652,100RECNX,Waterhen,1,Lake,1,22/06/2014,11:45:00,0,0,0,2,0,0,8.1,2,1,2,22,6,2014,11:45:00,22/06/2014 11:45,0.572,0.069,3.049,1.153,19.124,20.1,2.99601445,2.316907855,1.737688381,4.026063859,1.0919,0
2856,4230,IMG_3653,100RECNX,Waterhen,1,Lake,1,22/06/2014,12:00:00,11,11.57,0,2,0,0,5.2,2,1,2,22,6,2014,12:00:00,22/06/2014 12:00,-0.327,0.075,3.049,1.154,19.203,20.2,2.99601445,2.316907855,1.737688381,4.026063859,1.0919,13
2857,4231,IMG_3654,100RECNX,Waterhen,1,Lake,1,22/06/2014,12:15:00,7,7,0,0,0,0,0,2,1,2,22,6,2014,12:15:00,22/06/2014 12:15,-1.369,0.068,3.049,1.149,19.286,20.1,2.99601445,2.316907855,1.737688381,4.026063859,1.0919,8
2858,4232,IMG_3655,100RECNX,Waterhen,1,Lake,1,22/06/2014,12:30:00,24,24,0,0,0,0,0,2,1,2,22,6,2014,12:30:00,22/06/2014 12:30,-3.566,0.054,3.051,1.148,19.386,20.1,2.99409055,2.315420045,1.736572519,4.02089482,1.0933,26
2859,4233,IMG_3656,100RECNX,Waterhen,1,Lake,1,22/06/2014,12:45:00,75,75,0,0,0,0,0,2,1,1,22,6,2014,12:45:00,22/06/2014 12:45,-5.353,0.028,3.052,1.144,19.54,20.3,2.9931286,2.31467614,1.736014588,4.018311546,1.094,82
2860,4234,IMG_3657,100RECNX,Waterhen,1,Lake,1,22/06/2014,13:00:00,72,76.9,0,0,0,0,6.8,2,1,1,22,6,2014,13:00:00,22/06/2014 13:00,-6.558,0.012,3.053,1.143,19.657,20.4,2.99216665,2.313932235,1.735456657,4.015729102,1.0947,84
2861,4235,IMG_3658,100RECNX,Waterhen,1,Lake,1,22/06/2014,13:15:00,45,53.28,0,1,0,0,18.4,2,1,1,22,6,2014,13:15:00,22/06/2014 13:15,-6.969,-0.006,3.049,1.142,19.681,20.4,2.99601445,2.316907855,1.737688381,4.026063859,1.0919,58
2862,4236,IMG_3659,100RECNX,Waterhen,1,Lake,1,22/06/2014,13:30:00,54,60.8,0,0,0,0,12.6,2,1,1,22,6,2014,13:30:00,22/06/2014 13:30,-6.166,-0.044,3.047,1.146,19.683,20.3,2.99793835,2.318395664,1.738804243,4.031236218,1.0905,66
2863,4237,IMG_3660,100RECNX,Waterhen,1,Lake,1,22/06/2014,13:45:00,65,78,0,2,0,0,20,2,1,1,22,6,2014,13:45:00,22/06/2014 13:45,-4.488,-0.075,3.045,1.15,19.763,20.2,2.99986225,2.319883474,1.739920105,4.036411897,1.0891,85
2864,4238,IMG_3661,100RECNX,Waterhen,1,Lake,1,22/06/2014,14:00:00,47,49.3,0,1,0,0,4.9,2,1,1,22,6,2014,14:00:00,22/06/2014 14:00,-2.809,-0.096,3.043,1.152,19.844,20.3,3.00178615,2.321371283,1.741035967,4.041590897,1.0877,54
2865,4239,IMG_3662,100RECNX,Waterhen,1,Lake,1,22/06/2014,14:15:00,9,9,0,0,0,0,0,2,1,2,22,6,2014,14:15:00,22/06/2014 14:15,0.05,-0.103,3.045,1.153,19.963,20.6,2.99986225,2.319883474,1.739920105,4.036411897,1.0891,10
2866,4240,IMG_3663,100RECNX,Waterhen,1,Lake,1,22/06/2014,14:30:00,2,2,0,0,0,0,0,2,1,2,22,6,2014,14:30:00,22/06/2014 14:30,2.386,-0.089,3.046,1.153,20.082,20.7,2.9989003,2.319139569,1.739362174,4.033823643,1.0898,2
2867,4241,IMG_3664,100RECNX,Waterhen,1,Lake,1,22/06/2014,14:45:00,10,10,0,0,0,0,0,2,1,2,22,6,2014,14:45:00,22/06/2014 14:45,3.823,-0.06,3.046,1.15,20.235,20.8,2.9989003,2.319139569,1.739362174,4.033823643,1.0898,11
2868,4242,IMG_3665,100RECNX,Waterhen,1,Lake,1,22/06/2014,15:00:00,0,0,0,1,0,0,2.2,2,1,2,22,6,2014,15:00:00,22/06/2014 15:00,4.854,-0.031,3.044,1.148,20.352,21.1,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,0
2869,4243,IMG_3666,100RECNX,Waterhen,1,Lake,1,22/06/2014,15:15:00,8,8,0,0,0,0,0,2,1,2,22,6,2014,15:15:00,22/06/2014 15:15,4.422,0.019,3.044,1.145,20.423,21.3,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,9
2870,4244,IMG_3667,100RECNX,Waterhen,1,Lake,1,22/06/2014,15:30:00,2,2.05,0,1,0,0,2.7,2,1,3,22,6,2014,15:30:00,22/06/2014 15:30,5.257,0.059,3.042,1.145,20.445,21.4,3.0027481,2.322115188,1.741593898,4.044181642,1.087,2
2871,4245,IMG_3668,100RECNX,Waterhen,1,Lake,1,22/06/2014,15:45:00,36,36,0,0,0,0,0,2,1,2,22,6,2014,15:45:00,22/06/2014 15:45,4.622,0.084,3.04,1.145,20.479,21.5,3.004672,2.323602998,1.74270976,4.049365623,1.0856,39
2872,4246,IMG_3669,100RECNX,Waterhen,1,Lake,1,22/06/2014,16:00:00,24,24,0,0,0,0,0,2,1,2,22,6,2014,16:00:00,22/06/2014 16:00,3.641,0.102,3.038,1.146,20.573,21.6,3.0065959,2.325090807,1.743825622,4.054552923,1.0842,26
2873,4247,IMG_3670,100RECNX,Waterhen,1,Lake,1,22/06/2014,16:15:00,18,18.7,0,1,0,0,3.9,2,1,2,22,6,2014,16:15:00,22/06/2014 16:15,3.732,0.095,3.038,1.146,20.693,21.7,3.0065959,2.325090807,1.743825622,4.054552923,1.0842,20
2874,4248,IMG_3671,100RECNX,Waterhen,1,Lake,1,22/06/2014,16:30:00,3,3.69,0,5,0,0,23,2,1,3,22,6,2014,16:30:00,22/06/2014 16:30,4.339,0.109,3.038,1.146,20.869,21.8,3.0065959,2.325090807,1.743825622,4.054552923,1.0842,4
2875,4249,IMG_3672,100RECNX,Waterhen,1,Lake,1,22/06/2014,16:45:00,38,38,0,0,0,0,0,2,1,2,22,6,2014,16:45:00,22/06/2014 16:45,3.923,0.098,3.038,1.147,21.048,21.9,3.0065959,2.325090807,1.743825622,4.054552923,1.0842,41
2876,4250,IMG_3673,100RECNX,Waterhen,1,Lake,1,22/06/2014,17:00:00,42,42,0,0,0,0,0,2,1,2,22,6,2014,17:00:00,22/06/2014 17:00,1.799,0.081,3.036,1.148,21.131,21.9,3.0085198,2.326578617,1.744941484,4.059743544,1.0829,45
2877,4251,IMG_3674,100RECNX,Waterhen,1,Lake,1,22/06/2014,17:15:00,47,50.71,0,0,0,0,7.9,2,2,1,22,6,2014,17:15:00,22/06/2014 17:15,2.462,0.083,3.038,1.147,21.211,22,3.0065959,2.325090807,1.743825622,4.054552923,1.0842,55
2878,4252,IMG_3675,100RECNX,Waterhen,1,Lake,1,22/06/2014,17:30:00,45,45,0,0,0,0,0,2,2,1,22,6,2014,17:30:00,22/06/2014 17:30,2.543,0.093,3.039,1.149,21.332,22,3.00563395,2.324346903,1.743267691,4.051958858,1.0849,49
2879,4253,IMG_3676,100RECNX,Waterhen,1,Lake,1,22/06/2014,17:45:00,21,22.62,0,4,0,0,7.7,2,2,2,22,6,2014,17:45:00,22/06/2014 17:45,2.832,0.086,3.034,1.15,21.384,22,3.0104437,2.328066427,1.746057346,4.064937486,1.0815,24
2880,4254,IMG_3677,100RECNX,Waterhen,1,Lake,1,22/06/2014,18:00:00,0,0,0,8,0,0,31.4,1,1,2,22,6,2014,18:00:00,22/06/2014 18:00,2.882,0.049,3.033,1.148,21.434,22.1,3.01140565,2.328810331,1.746615277,4.067535702,1.0808,0
2881,4255,IMG_3678,100RECNX,Waterhen,1,Lake,1,22/06/2014,18:15:00,1,1.17,0,3,0,0,16.8,2,1,2,22,6,2014,18:15:00,22/06/2014 18:15,2.17,0.061,3.035,1.145,21.48,22.1,3.00948175,2.327322522,1.745499415,4.0623401,1.0822,1
2882,4256,IMG_3679,100RECNX,Waterhen,1,Lake,1,22/06/2014,18:30:00,0,0,0,8,0,0,35.6,2,1,2,22,6,2014,18:30:00,22/06/2014 18:30,1.507,0.062,3.032,1.141,21.56,22.2,3.0123676,2.329554236,1.747173208,4.070134748,1.0801,0
2883,4257,IMG_3680,100RECNX,Waterhen,1,Lake,1,22/06/2014,18:45:00,19,19.21,0,1,0,0,1.1,2,1,2,22,6,2014,18:45:00,22/06/2014 18:45,0.62,0.067,3.034,1.141,21.627,22.2,3.0104437,2.328066427,1.746057346,4.064937486,1.0815,21
2884,4258,IMG_3681,100RECNX,Waterhen,1,Lake,1,22/06/2014,19:00:00,33,33,0,0,0,0,0,2,1,2,22,6,2014,19:00:00,22/06/2014 19:00,1.799,0.068,3.029,1.14,21.695,22.2,3.01525345,2.33178595,1.748847001,4.077936866,1.078,36
2885,4259,IMG_3682,100RECNX,Waterhen,1,Lake,1,22/06/2014,19:15:00,2,2.03,0,2,0,0,1.3,2,1,3,22,6,2014,19:15:00,22/06/2014 19:15,2.37,0.056,3.032,1.143,21.746,22.2,3.0123676,2.329554236,1.747173208,4.070134748,1.0801,2
2886,4260,IMG_3683,100RECNX,Waterhen,1,Lake,1,22/06/2014,19:30:00,14,17.92,0,7,0,0,28,1,1,1,22,6,2014,19:30:00,22/06/2014 19:30,2.138,0.044,3.028,1.145,21.782,22.3,3.0162154,2.332529855,1.749404932,4.080539233,1.0773,19
2887,4261,IMG_3684,100RECNX,Waterhen,1,Lake,1,22/06/2014,19:45:00,14,16.13,0,5,0,0,15.2,2,1,2,22,6,2014,19:45:00,22/06/2014 19:45,1.364,0.029,3.026,1.147,21.795,22.3,3.0181393,2.334017665,1.750520794,4.085746456,1.076,17
2888,4262,IMG_3685,100RECNX,Waterhen,1,Lake,1,22/06/2014,20:00:00,30,31.32,0,1,0,0,4.4,2,1,1,22,6,2014,20:00:00,22/06/2014 20:00,3.641,0.049,3.033,1.149,21.807,22.3,3.01140565,2.328810331,1.746615277,4.067535702,1.0808,34
2889,4263,IMG_3686,100RECNX,Waterhen,1,Lake,1,22/06/2014,20:15:00,2,2.36,0,5,0,0,18,2,1,2,22,6,2014,20:15:00,22/06/2014 20:15,4.055,0.059,3.031,1.15,21.828,22.3,3.01332955,2.330298141,1.747731139,4.072734624,1.0794,3
2890,4264,IMG_3687,100RECNX,Waterhen,1,Lake,1,22/06/2014,20:30:00,0,0,0,1,0,0,2.4,2,1,2,22,6,2014,20:30:00,22/06/2014 20:30,3.515,0.055,3.029,1.151,21.853,22.4,3.01525345,2.33178595,1.748847001,4.077936866,1.078,0
2891,4265,IMG_3688,100RECNX,Waterhen,1,Lake,1,22/06/2014,20:45:00,0,0,0,10,0,0,26.7,2,1,2,22,6,2014,20:45:00,22/06/2014 20:45,1.908,0.042,3.028,1.152,21.853,22.4,3.0162154,2.332529855,1.749404932,4.080539233,1.0773,0
2892,4266,IMG_3689,100RECNX,Waterhen,1,Lake,1,22/06/2014,21:00:00,22,22,0,0,0,0,0,2,1,2,22,6,2014,21:00:00,22/06/2014 21:00,2.602,0.081,3.036,1.151,21.832,22.4,3.0085198,2.326578617,1.744941484,4.059743544,1.0829,24
2893,4267,IMG_3690,100RECNX,Waterhen,1,Lake,1,22/06/2014,21:15:00,15,15.96,0,3,0,0,6.4,2,1,2,22,6,2014,21:15:00,22/06/2014 21:15,3.836,0.089,3.029,1.15,21.821,22.4,3.01525345,2.33178595,1.748847001,4.077936866,1.078,17
2894,4268,IMG_3691,100RECNX,Waterhen,1,Lake,1,22/06/2014,21:30:00,19,19,0,0,0,0,0,2,2,2,22,6,2014,21:30:00,22/06/2014 21:30,3.225,0.079,3.031,1.151,21.819,22.4,3.01332955,2.330298141,1.747731139,4.072734624,1.0794,21
2895,4269,IMG_3692,100RECNX,Waterhen,1,Lake,1,22/06/2014,21:45:00,31,31.87,0,0,0,0,2.8,2,1,2,22,6,2014,21:45:00,22/06/2014 21:45,3.086,0.051,3.029,1.151,21.796,22.4,3.01525345,2.33178595,1.748847001,4.077936866,1.078,34
2896,4300,IMG_3723,100RECNX,Waterhen,1,Lake,1,23/06/2014,5:30:00,3,3.53,0,6,0,0,17.5,2,2,3,23,6,2014,5:30:00,23/06/2014 5:30,6.778,0.177,3.046,1.164,20.909,21.7,2.9989003,2.319139569,1.739362174,4.033823643,1.0898,4
2897,4301,IMG_3724,100RECNX,Waterhen,1,Lake,1,23/06/2014,5:45:00,1,1.04,0,1,0,0,4.4,2,2,3,23,6,2014,5:45:00,23/06/2014 5:45,5.095,0.185,3.045,1.164,20.878,21.7,2.99986225,2.319883474,1.739920105,4.036411897,1.0891,1
2898,4302,IMG_3725,100RECNX,Waterhen,1,Lake,1,23/06/2014,6:00:00,18,22.84,0,1,0,0,26.9,2,2,2,23,6,2014,6:00:00,23/06/2014 6:00,4.751,0.128,3.043,1.163,20.857,21.7,3.00178615,2.321371283,1.741035967,4.041590897,1.0877,25
2899,4303,IMG_3726,100RECNX,Waterhen,1,Lake,1,23/06/2014,6:15:00,26,27.01,0,2,0,0,3.9,2,1,2,23,6,2014,6:15:00,23/06/2014 6:15,4.493,0.133,3.042,1.164,20.838,21.7,3.0027481,2.322115188,1.741593898,4.044181642,1.087,29
2900,4304,IMG_3727,100RECNX,Waterhen,1,Lake,1,23/06/2014,6:30:00,15,15.68,0,1,0,0,4.5,2,2,2,23,6,2014,6:30:00,23/06/2014 6:30,5.039,0.135,3.044,1.164,20.815,21.7,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,17
2901,4305,IMG_3728,100RECNX,Waterhen,1,Lake,1,23/06/2014,6:45:00,6,6,0,0,0,0,0,2,2,2,23,6,2014,6:45:00,23/06/2014 6:45,5.552,0.106,3.042,1.166,20.811,21.7,3.0027481,2.322115188,1.741593898,4.044181642,1.087,7
2902,4306,IMG_3729,100RECNX,Waterhen,1,Lake,1,23/06/2014,7:00:00,0,0,0,1,0,0,2.4,2,2,2,23,6,2014,7:00:00,23/06/2014 7:00,6.312,0.1,3.042,1.167,20.809,21.6,3.0027481,2.322115188,1.741593898,4.044181642,1.087,0
2903,4307,IMG_3730,100RECNX,Waterhen,1,Lake,1,23/06/2014,7:15:00,28,29.26,0,1,0,0,4.5,2,1,1,23,6,2014,7:15:00,23/06/2014 7:15,6.212,0.096,3.043,1.17,20.801,21.6,3.00178615,2.321371283,1.741035967,4.041590897,1.0877,32
2904,4308,IMG_3731,100RECNX,Waterhen,1,Lake,1,23/06/2014,7:30:00,11,12.12,0,3,0,0,10.2,2,1,2,23,6,2014,7:30:00,23/06/2014 7:30,6.001,0.105,3.042,1.171,20.76,21.6,3.0027481,2.322115188,1.741593898,4.044181642,1.087,13
2905,4309,IMG_3732,100RECNX,Waterhen,1,Lake,1,23/06/2014,7:45:00,0,0,0,7,0,0,27.2,1,1,2,23,6,2014,7:45:00,23/06/2014 7:45,6.884,0.114,3.04,1.171,20.726,21.6,3.004672,2.323602998,1.74270976,4.049365623,1.0856,0
2906,4310,IMG_3733,100RECNX,Waterhen,1,Lake,1,23/06/2014,8:00:00,31,32.55,0,1,0,0,5,2,1,2,23,6,2014,8:00:00,23/06/2014 8:00,8.144,0.127,3.043,1.173,20.703,21.6,3.00178615,2.321371283,1.741035967,4.041590897,1.0877,35
2907,4311,IMG_3734,100RECNX,Waterhen,1,Lake,1,23/06/2014,8:15:00,19,19,0,0,0,0,0,2,1,2,23,6,2014,8:15:00,23/06/2014 8:15,8.586,0.126,3.04,1.175,20.715,21.6,3.004672,2.323602998,1.74270976,4.049365623,1.0856,21
2908,4312,IMG_3735,100RECNX,Waterhen,1,Lake,1,23/06/2014,8:30:00,22,22,0,0,0,0,0,2,1,2,23,6,2014,8:30:00,23/06/2014 8:30,8.851,0.122,3.037,1.177,20.715,21.6,3.00755785,2.325834712,1.744383553,4.057147819,1.0836,24
2909,4313,IMG_3736,100RECNX,Waterhen,1,Lake,1,23/06/2014,8:45:00,8,8,0,0,0,0,0,2,1,2,23,6,2014,8:45:00,23/06/2014 8:45,9.818,0.137,3.042,1.175,20.731,21.6,3.0027481,2.322115188,1.741593898,4.044181642,1.087,9
2910,4314,IMG_3737,100RECNX,Waterhen,1,Lake,1,23/06/2014,9:00:00,6,6,0,0,0,0,0,2,1,2,23,6,2014,9:00:00,23/06/2014 9:00,9.987,0.159,3.04,1.174,20.757,21.6,3.004672,2.323602998,1.74270976,4.049365623,1.0856,7
2911,4315,IMG_3738,100RECNX,Waterhen,1,Lake,1,23/06/2014,9:15:00,26,28.63,0,2,0,0,10.1,2,2,2,23,6,2014,9:15:00,23/06/2014 9:15,9.411,0.167,3.042,1.169,20.796,21.7,3.0027481,2.322115188,1.741593898,4.044181642,1.087,31
2912,4316,IMG_3739,100RECNX,Waterhen,1,Lake,1,23/06/2014,9:30:00,0,0,0,4,0,0,18.5,2,1,2,23,6,2014,9:30:00,23/06/2014 9:30,8.818,0.171,3.043,1.17,20.852,21.7,3.00178615,2.321371283,1.741035967,4.041590897,1.0877,0
2913,4317,IMG_3740,100RECNX,Waterhen,1,Lake,1,23/06/2014,9:45:00,34,34,0,0,0,0,0,2,1,2,23,6,2014,9:45:00,23/06/2014 9:45,7.762,0.188,3.046,1.17,20.912,21.7,2.9989003,2.319139569,1.739362174,4.033823643,1.0898,37
2914,4318,IMG_3741,100RECNX,Waterhen,1,Lake,1,23/06/2014,10:00:00,10,10,0,0,0,0,0,2,2,2,23,6,2014,10:00:00,23/06/2014 10:00,8.279,0.191,3.04,1.174,20.959,21.8,3.004672,2.323602998,1.74270976,4.049365623,1.0856,11
2915,4319,IMG_3742,100RECNX,Waterhen,1,Lake,1,23/06/2014,10:15:00,6,6.16,0,3,0,0,2.7,2,2,2,23,6,2014,10:15:00,23/06/2014 10:15,10.153,0.181,3.04,1.176,21.011,21.8,3.004672,2.323602998,1.74270976,4.049365623,1.0856,7
2916,4320,IMG_3743,100RECNX,Waterhen,1,Lake,1,23/06/2014,10:30:00,12,12,0,0,0,0,0,2,2,2,23,6,2014,10:30:00,23/06/2014 10:30,10.454,0.171,3.037,1.177,21.055,21.9,3.00755785,2.325834712,1.744383553,4.057147819,1.0836,13
2917,4321,IMG_3744,100RECNX,Waterhen,1,Lake,1,23/06/2014,10:45:00,6,6.01,0,1,0,0,0.2,2,2,2,23,6,2014,10:45:00,23/06/2014 10:45,11.373,0.153,3.039,1.181,21.113,22,3.00563395,2.324346903,1.743267691,4.051958858,1.0849,7
2918,4322,IMG_3745,100RECNX,Waterhen,1,Lake,1,23/06/2014,11:00:00,0,0,0,0,0,0,0,2,2,2,23,6,2014,11:00:00,23/06/2014 11:00,12.468,0.161,3.044,1.182,21.206,22.1,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,0
2919,4323,IMG_3746,100RECNX,Waterhen,1,Lake,1,23/06/2014,11:15:00,0,0,0,0,0,0,0,2,2,2,23,6,2014,11:15:00,23/06/2014 11:15,14.035,0.194,3.044,1.184,21.288,22.2,3.0008242,2.320627379,1.740478036,4.039000982,1.0884,0
2920,4324,IMG_3747,100RECNX,Waterhen,1,Lake,1,23/06/2014,11:30:00,3,3,0,0,0,0,0,2,2,2,23,6,2014,11:30:00,23/06/2014 11:30,12.955,0.199,3.041,1.187,21.323,22.2,3.00371005,2.322859093,1.742151829,4.046773217,1.0863,3
2921,4325,IMG_3748,100RECNX,Waterhen,1,Lake,1,23/06/2014,11:45:00,1,1.03,0,0,0,0,3.4,2,2,3,23,6,2014,11:45:00,23/06/2014 11:45,15.584,0.214,3.049,1.19,21.363,22.2,2.99601445,2.316907855,1.737688381,4.026063859,1.0919,1
2922,4326,IMG_3749,100RECNX,Waterhen,1,Lake,1,23/06/2014,12:00:00,2,2.08,0,0,0,0,4,2,1,3,23,6,2014,12:00:00,23/06/2014 12:00,17.486,0.233,3.048,1.191,21.424,22.3,2.9969764,2.317651759,1.738246312,4.028649623,1.0912,2
2923,4327,IMG_3750,100RECNX,Waterhen,1,Lake,1,23/06/2014,12:15:00,0,0,0,0,0,0,1.2,2,1,3,23,6,2014,12:15:00,23/06/2014 12:15,17.666,0.26,3.052,1.193,21.485,22.3,2.9931286,2.31467614,1.736014588,4.018311546,1.094,0
2924,4328,IMG_3751,100RECNX,Waterhen,1,Lake,1,23/06/2014,12:30:00,3,3.26,0,1,0,0,8.5,2,1,3,23,6,2014,12:30:00,23/06/2014 12:30,17.926,0.241,3.051,1.197,21.565,22.4,2.99409055,2.315420045,1.736572519,4.02089482,1.0933,4
2925,4329,IMG_3752,100RECNX,Waterhen,1,Lake,1,23/06/2014,12:45:00,2,2.27,0,2,0,0,13.3,2,1,3,23,6,2014,12:45:00,23/06/2014 12:45,19.979,0.286,3.056,1.205,21.625,22.5,2.9892808,2.311700521,1.733782864,4.00798675,1.0968,2
2926,4330,IMG_3753,100RECNX,Waterhen,1,Lake,1,23/06/2014,13:00:00,4,4.7,0,2,0,0,17.5,2,1,2,23,6,2014,13:00:00,23/06/2014 13:00,20.705,0.318,3.057,1.208,21.709,22.6,2.98831885,2.310956616,1.733224933,4.005407626,1.0976,5
2927,4331,IMG_3754,100RECNX,Waterhen,1,Lake,1,23/06/2014,13:15:00,1,1.13,0,5,0,0,13.3,2,2,2,23,6,2014,13:15:00,23/06/2014 13:15,24.005,0.321,3.058,1.214,21.766,22.6,2.9873569,2.310212711,1.732667002,4.002829333,1.0983,1
2928,4334,IMG_0002,102RECNX,Waterhen,1,Lake,1,23/06/2014,14:00:00,12,12.6,0,0,0,0,5,2,1,2,23,6,2014,14:00:00,23/06/2014 14:00,22.982,0.372,3.063,1.217,21.952,22.7,2.98254715,2.306493188,1.729877347,3.989950316,1.1018,14
2929,4335,IMG_0003,102RECNX,Waterhen,1,Lake,1,23/06/2014,14:15:00,23,25.55,0,0,0,0,11.1,2,1,2,23,6,2014,14:15:00,23/06/2014 14:15,24.98,0.428,3.065,1.217,22.056,22.8,2.98062325,2.305005378,1.728761485,3.98480452,1.1032,28
2930,4336,IMG_0004,102RECNX,Waterhen,1,Lake,1,23/06/2014,14:30:00,15,15,0,0,0,0,0,2,2,2,23,6,2014,14:30:00,23/06/2014 14:30,24.943,0.476,3.068,1.219,22.203,22.8,2.9777374,2.302773664,1.727087692,3.977092052,1.1054,17
2931,4337,IMG_0005,102RECNX,Waterhen,1,Lake,1,23/06/2014,14:45:00,14,14,0,0,0,0,0,2,2,2,23,6,2014,14:45:00,23/06/2014 14:45,24.305,0.428,3.067,1.22,22.302,22.8,2.97869935,2.303517568,1.727645623,3.979662044,1.1047,15
2932,4338,IMG_0006,102RECNX,Waterhen,1,Lake,1,23/06/2014,15:00:00,19,19,0,0,0,0,0,2,2,2,23,6,2014,15:00:00,23/06/2014 15:00,23.242,0.41,3.067,1.223,22.359,22.8,2.97869935,2.303517568,1.727645623,3.979662044,1.1047,21
2933,4339,IMG_0007,102RECNX,Waterhen,1,Lake,1,23/06/2014,15:15:00,17,17.65,0,0,0,0,3.8,2,2,2,23,6,2014,15:15:00,23/06/2014 15:15,25.858,0.445,3.066,1.225,22.348,22.8,2.9796613,2.304261473,1.728203554,3.982232867,1.1039,19
2934,4340,IMG_0008,102RECNX,Waterhen,1,Lake,1,23/06/2014,15:30:00,9,9,0,0,0,0,0,2,1,2,23,6,2014,15:30:00,23/06/2014 15:30,24.96,0.444,3.065,1.223,22.366,22.7,2.98062325,2.305005378,1.728761485,3.98480452,1.1032,10
2935,4341,IMG_0009,102RECNX,Waterhen,1,Lake,1,23/06/2014,15:45:00,6,6,0,0,0,0,0,2,1,2,23,6,2014,15:45:00,23/06/2014 15:45,29.01,0.433,3.066,1.232,22.182,22.7,2.9796613,2.304261473,1.728203554,3.982232867,1.1039,7
